============================= test session starts =============================
platform win32 -- Python 3.12.0, pytest-8.4.1, pluggy-1.6.0 -- C:\Users\bcmad\AppData\Local\Programs\Python\Python312\python.exe
cachedir: .pytest_cache
rootdir: C:\Users\bcmad\Downloads\A1Betting7-13.2
configfile: pytest.ini
testpaths: tests
plugins: anyio-4.9.0, asyncio-1.1.0
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sport_service_base", "message": "Registered NBA service", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "SUCCESS: NBA service registered for lazy loading", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sport_service_base", "message": "Registered MLB service", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "SUCCESS: MLB service registered for lazy loading", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sport_service_base", "message": "Registered NFL service", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "SUCCESS: NFL service registered for lazy loading", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sport_service_base", "message": "Registered NHL service", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "SUCCESS: NHL service registered for lazy loading", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "Lazy loading sports services registration completed", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "Services will be initialized only when corresponding sport tabs are selected", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.452468", "level": "INFO", "logger": "a1betting.sports_init", "message": "Lazy sports initialization complete: 4 services registered for on-demand loading", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
2025-10-20 09:12:17,452 - ev_feed_service - WARNING - Background task already running
2025-10-20 09:12:17,453 - backend.services.analytics_scheduler - INFO - Analytics scheduler started
2025-10-20 09:12:17,453 - propollama.alerts - INFO - Started alert evaluation loop (interval: 60s)
{"timestamp": "2025-10-20T09:12:17.453581", "level": "INFO", "logger": "a1betting.enhanced_websocket_routes", "message": "Skipping automatic enhanced_websocket_service.initialize() during test lifecycle", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
{"timestamp": "2025-10-20T09:12:17.453581", "level": "INFO", "logger": "a1betting", "message": "Starting bootstrap validation [correlation_id: 86e52280-e1ec-410d-8115-0616a3320908]", "module": "", "function": "", "line": 0, "taskName": "anyio.from_thread.BlockingPortal._call_func", "context": "LogContext(user_id=None, session_id=None, request_id=None, component=<LogComponent.SYSTEM: 'system'>, operation='bootstrap_validation', duration_ms=None, additional_data={'correlation_id': '86e52280-e1ec-410d-8115-0616a3320908'})"}
{"timestamp": "2025-10-20T09:12:17.454588", "level": "ERROR", "logger": "a1betting", "message": "BOOTSTRAP VALIDATION SUMMARY\nCorrelation ID: 86e52280-e1ec-410d-8115-0616a3320908\nValidation Duration: 0.00s\nTotal Validations: 13\nPassed: 11\nWarnings: 1\nErrors: 1\nCritical: 0\n\nENDPOINT VALIDATION DETAILS:\n  HEALTH:\n    PASS Endpoint /api/health found with methods ['GET', 'HEAD']\n    PASS Endpoint /health found with methods ['GET', 'HEAD']\n    FAIL Expected endpoint /api/v2/diagnostics/health not found\n  SPORTS:\n    PASS Endpoint /api/v2/sports/activate found with methods ['OPTIONS', 'POST']\n  WEBSOCKET:\n    WARN Endpoint /ws/client found but missing methods. Expected: ['WEBSOCKET'], Found: ['GET']\n    PASS Endpoint /ws/legacy/{client_id} found with methods ['WEBSOCKET']\n    PASS WebSocket correlation ID support available\n  METRICS:\n    PASS Endpoint /metrics found with methods ['GET']\n    PASS Endpoint /api/metrics/summary found with methods ['GET']\n  AUTH:\n    PASS Endpoint /api/auth/login found with methods ['HEAD', 'POST']\n  API_V2:\n    PASS Endpoint /api/props found with methods ['GET', 'HEAD']\n    PASS CORS origins configured: ['http://localhost:3000', 'http://localhost:5173']\n  SYSTEM:\n    PASS Correlation system available with 22 active contexts\n\nWEBSOCKET PATHS:\n  • /ws/legacy/{client_id}\n  • /ws/ev-feed\n  • /ws/v2/connect\n  • /ws/v2/odds\n  • /ws/v2/arbitrage\n  • /ws/v2/sport/{sport_name}\n  • /ws/v2/portfolio\n  • /api/sportsbook/ws\n\nCORS ORIGINS:\n  • http://localhost:3000\n  • http://localhost:5173\n\nCONFIGURATION SUMMARY:\n  Environment: development\n  Debug Mode: True\n  API Host: 0.0.0.0:8000\n  Database: sqlite+aiosqlite:///a1betting.db\n  Cache Enabled: True\n  ML Enabled: True\n  Modern ML: True\n\nERROR: Errors detected - Some functionality may be unavailable", "module": "", "function": "", "line": 0, "taskName": "anyio.from_thread.BlockingPortal._call_func", "context": "LogContext(user_id=None, session_id=None, request_id=None, component=<LogComponent.SYSTEM: 'system'>, operation='bootstrap_validation_summary', duration_ms=None, additional_data={'correlation_id': '86e52280-e1ec-410d-8115-0616a3320908', 'duration_seconds': 0.001007, 'validation_stats': {'total': 13, 'passed': 11, 'warnings': 1, 'errors': 1, 'critical': 0}})"}
{"timestamp": "2025-10-20T09:12:17.454588", "level": "INFO", "logger": "a1betting.enhanced_websocket_routes", "message": "Skipping automatic enhanced_websocket_service.initialize() during test lifecycle", "module": "enhanced_logging", "function": "_log_with_context", "line": 263, "taskName": "anyio.from_thread.BlockingPortal._call_func"}
2025-10-20 09:12:17,454 - backend.services.analytics_scheduler - INFO - Starting analytics scheduler loop
2025-10-20 09:12:17,454 - backend.services.analytics_scheduler - INFO - Next analytics prune scheduled for 2025-10-21 02:00:00+00:00 (in 42463s)
2025-10-20 09:12:17,455 - backend.ingestion.scheduler_runner - INFO - Starting ingestion scheduler (interval=60s)
2025-10-20 09:12:17,455 - backend.ingestion.scheduler_runner - INFO - Discovered connectors: ['mlb_stats_api', 'baseball_savant']
2025-10-20 09:12:17,457 - backend.middleware.legacy_middleware - INFO - [LegacyMiddleware] dispatch start method=GET path=/health
2025-10-20 09:12:17,457 - backend.middleware.legacy_middleware - INFO - [LegacyMiddleware] classify method=GET path=/health is_legacy=False
{"timestamp": "2025-10-20T14:12:17.458491+00:00", "level": "INFO", "logger": "a1betting", "message": "Request started", "module": "structured_logging_middleware", "function": "log_request_start", "line": 115, "request_id": "4f5777f3-e245-4f4d-9fac-6afe1d89caee", "taskName": "starlette.middleware.base.BaseHTTPMiddleware.__call__.<locals>.call_next.<locals>.coro", "event_type": "request_start", "method": "GET", "url": "http://testserver/health", "path": "/health", "query_params": {}, "client_ip": "testclient", "user_agent": "testclient", "content_type": null}
2025-10-20 09:12:17,458 - backend.middleware.request_id_middleware - INFO - Request started: GET /health
2025-10-20 09:12:17,459 - backend.middleware.request_id_middleware - INFO - Request completed: GET /health - 200
2025-10-20 09:12:17,459 - backend.middleware.distributed_trace_middleware - INFO - Trace completed: 8d338486-f6b3-405b-92fd-d58d4f59ff1c
{"timestamp": "2025-10-20T14:12:17.459491+00:00", "level": "INFO", "logger": "a1betting", "message": "Request completed", "module": "structured_logging_middleware", "function": "log_request_success", "line": 130, "request_id": "4f5777f3-e245-4f4d-9fac-6afe1d89caee", "taskName": "starlette.middleware.base.BaseHTTPMiddleware.__call__.<locals>.call_next.<locals>.coro", "event_type": "request_success", "method": "GET", "url": "http://testserver/health", "path": "/health", "status_code": 200, "duration_ms": 1.0, "response_size": "252", "performance_category": "fast"}
2025-10-20 09:12:17,460 - backend.middleware.legacy_middleware - INFO - [FinalEnforce] legacy=False path=/health status_code=200 headers={'x-force-flat-baseline': 'true', 'content-length': '252', 'content-type': 'application/json', 'x-request-id': '4f5777f3-e245-4f4d-9fac-6afe1d89caee', 'x-trace-id': '8d338486-f6b3-405b-92fd-d58d4f59ff1c', 'x-span-id': 'f40f813a', 'x-ratelimit-limit': '100', 'x-ratelimit-remaining': '200', 'x-ratelimit-reset': '1760969597', 'strict-transport-security': 'max-age=63072000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'x-frame-options': 'DENY', 'referrer-policy': 'no-referrer', 'cross-origin-opener-policy': 'same-origin', 'cross-origin-embedder-policy': 'require-corp', 'cross-origin-resource-policy': 'same-origin', 'permissions-policy': 'accelerometer=(), gyroscope=(), camera=(), microphone=(), geolocation=(), autoplay=()', 'content-security-policy-report-only': "default-src 'self'; script-src 'self' 'unsafe-inline'; style-src 'self' 'unsafe-inline'; img-src 'self' data: blob:; font-src 'self'; frame-ancestors 'none'; base-uri 'self'; form-action 'self'; connect-src 'self'; upgrade-insecure-requests; report-uri /api/security/csp-report"} body_preview=None
2025-10-20 09:12:17,461 - backend.middleware.legacy_middleware - INFO - [LegacyMiddleware] dispatch start method=OPTIONS path=/api/health
2025-10-20 09:12:17,461 - backend.middleware.legacy_middleware - INFO - [LegacyMiddleware] classify method=OPTIONS path=/api/health is_legacy=True
2025-10-20 09:12:17,461 - backend.middleware.legacy_middleware - INFO - Legacy endpoint accessed: OPTIONS /api/health (count: 33)
2025-10-20 09:12:17,461 - backend.middleware.legacy_middleware - INFO - Legacy registry entry: path=/api/health, forward=/api/v2/diagnostics/health, entry=LegacyEndpointData(path='/api/health', count=33, forward='/api/v2/diagnostics/health', last_access_ts=1760969537.4614744, first_recorded_ts=1760969289.4064536)
{"timestamp": "2025-10-20T14:12:17.461474+00:00", "level": "INFO", "logger": "a1betting", "message": "Request started", "module": "structured_logging_middleware", "function": "log_request_start", "line": 115, "request_id": "ec86f33b-e151-4841-a51d-0ec53a3bd127", "taskName": "starlette.middleware.base.BaseHTTPMiddleware.__call__.<locals>.call_next.<locals>.coro", "event_type": "request_start", "method": "OPTIONS", "url": "http://testserver/api/health", "path": "/api/health", "query_params": {}, "client_ip": "testclient", "user_agent": "testclient", "content_type": null}
2025-10-20 09:12:17,463 - backend.middleware.request_id_middleware - INFO - Request started: OPTIONS /api/health
2025-10-20 09:12:17,463 - backend.middleware.request_id_middleware - INFO - Request completed: OPTIONS /api/health - 200
2025-10-20 09:12:17,463 - backend.middleware.distributed_trace_middleware - INFO - Trace completed: bdea25b4-afb3-4687-9fcd-789f465b3bbe
{"timestamp": "2025-10-20T14:12:17.463474+00:00", "level": "INFO", "logger": "a1betting", "message": "Request completed", "module": "structured_logging_middleware", "function": "log_request_success", "line": 130, "request_id": "ec86f33b-e151-4841-a51d-0ec53a3bd127", "taskName": "starlette.middleware.base.BaseHTTPMiddleware.__call__.<locals>.call_next.<locals>.coro", "event_type": "request_success", "method": "OPTIONS", "url": "http://testserver/api/health", "path": "/api/health", "status_code": 200, "duration_ms": 2.0, "response_size": "2", "performance_category": "fast"}
2025-10-20 09:12:17,464 - backend.middleware.legacy_middleware - INFO - Legacy response produced by handler=None for path=/api/health status_code=200
2025-10-20 09:12:17,464 - backend.middleware.legacy_middleware - INFO - [LegacyHealthNorm] path=/api/health parsed_payload=<class 'NoneType'> resolved_status=ok
2025-10-20 09:12:17,465 - backend.middleware.legacy_middleware - INFO - [LegacyMiddleware] dispatch start method=GET path=/dev/mode
2025-10-20 09:12:17,465 - backend.middleware.legacy_middleware - INFO - [LegacyMiddleware] classify method=GET path=/dev/mode is_legacy=False
{"timestamp": "2025-10-20T14:12:17.465475+00:00", "level": "INFO", "logger": "a1betting", "message": "Request started", "module": "structured_logging_middleware", "function": "log_request_start", "line": 115, "request_id": "b2fc2e2e-aba8-4eb8-a24b-bcce2b484d2a", "taskName": "starlette.middleware.base.BaseHTTPMiddleware.__call__.<locals>.call_next.<locals>.coro", "event_type": "request_start", "method": "GET", "url": "http://testserver/dev/mode", "path": "/dev/mode", "query_params": {}, "client_ip": "testclient", "user_agent": "testclient", "content_type": null}
